storeNo,productNo,price,stock
3325,K614,240,62680
3326,K615,269,72229
3118,K616,940,21361
3327,K617,99,3460
3328,K618,148,48439
3329,K619,268,56774
3250,K620,158,71187
3330,K621,1330,22807
3331,K622,146.8,51334
3165,K623,155,24956
3332,K624,835,709
3333,K625,79,17753
3334,K626,128,13004
3335,K627,128,95721
3215,K628,78,39772
3336,K629,165,64122
3337,K630,1500,74516
3338,K631,238,55782
3339,K632,268,22377
3340,K633,700,79075
3103,K634,165,78660
3341,K635,928,44692
3342,K636,118,28494
3343,K637,105.2,30514
3233,K638,239,96823
3344,K639,249,43590
3230,K640,170,34442
3345,K641,168,30139
3066,K642,128,3673
2988,K643,925,73982
3346,K644,225,56873
3347,K645,400,41395
3348,K646,128,4598
3222,K647,284,73947
3249,K648,268,69331
3349,K649,59,75167
3350,K650,148,78488
3351,K651,98,67847
3273,K652,225,21855
2970,K653,39.6,19684
2974,K654,17.8,40128
2972,K655,17.8,89606
3352,K656,168,46911
3353,K657,428,98066
3248,K658,298,61005
3337,K659,1999,86470
3142,K660,198,25994
3354,K661,870,55681
3355,K662,256,97682
3192,K663,1388,85627
3356,K664,668,73504
3145,K665,259,36378
3357,K666,520,1452
3278,K667,3160,61413
3117,K668,1900,59002
3358,K669,260,81160
3359,K670,385,29687
3360,K671,188,9120
3202,K672,1199,32551
2445,K673,430,87525
3144,K674,280,47056
2997,K675,1760,58524
3291,K676,389,58532
3361,K677,185,47926
3362,K678,186,65862
3363,K679,128,9837
2275,K680,688,85392
3364,K681,188,65557
3120,K682,186,30524
3365,K683,48,6697
3366,K684,1480,6911
3111,K685,688,9727
3269,K686,1650,29373
3367,K687,783,77427
3243,K688,259,44618
3368,K689,199,79200
3369,K690,49,88791
3370,K691,209.99,54657
3371,K692,366,68436
3372,K693,375,46866
3373,K694,69,90269
2996,K695,1999,16354
3182,K696,85,96189
3301,K697,99,49799
3374,K698,538,80977
3145,K699,275,63250
3340,K700,425,25751
3375,K701,135,60526
3376,K702,980,73657
3377,K703,238,16746
3378,K704,258,7867
3211,K705,200,58138
3379,K706,118,55771
1181,K707,79,12717
3199,K708,120.65,45089
3380,K709,168,495
3381,K710,79,52785
3382,K711,268,34244
3245,K712,180,83063
3383,K713,359,59446
2970,K714,39.6,28634
2974,K715,19.98,11201
3254,K716,268,4267
3250,K717,158,61420
3337,K718,1880,61273
3047,K719,270,38536
3384,K720,149,93197
3363,K721,128,14651
3283,K722,2210,62465
3144,K723,260,56724
3385,K724,59.9,56330
3386,K725,189,75518
3387,K726,275,16852
3388,K727,388,1314
3077,K728,629,78012
3389,K729,89,33212
3390,K730,683,99003
3259,K731,268,10977
3391,K732,268,81862
3392,K733,308,92125
3313,K734,49,65141
3191,K735,450,37369
3393,K736,350,79981
3394,K737,139,98023
3277,K738,368,39516
3395,K739,258,25493
3083,K740,1060,24320
3396,K741,198,42467
3397,K742,148,62240
3398,K743,206,36665
3320,K744,268,22215
3227,K745,186,84814
3399,K746,59,84614
3400,K747,239,91947
3401,K748,238,11640
3402,K749,106,28632
3302,K750,318,59464
3403,K751,79,5477
3317,K752,268,94476
2984,K753,145,32581
3404,K754,79,51895
3242,K755,168,52079
3405,K756,1068,31518
3406,K757,69,75464
3407,K758,78,36126
3024,K759,445,18883
3408,K760,69,71429
3061,K761,299,35864
3409,K762,999,24884
3410,K763,69,39520
3411,K764,188,61913
2386,K765,178,64459
3412,K766,229,96379
3413,K767,148,95509
3414,K768,186,61756
3297,K769,950,36252
3415,K770,195,33063
3245,K771,185,99834
3050,K772,2100,58832
2970,K773,39.6,55051
2974,K774,17.8,92287
3416,K775,139,52471
3417,K776,99,39827
3202,K777,1188,60834
3378,K778,258,6376
3142,K779,196,6830
3418,K780,288,56566
3419,K781,128,74717
3420,K782,185,96528
3421,K783,168,33433
3202,K784,1199,57414
3422,K785,286,53007
3423,K786,258,33541
3424,K787,256,11715
3308,K788,259,44674
3102,K789,350,77039
3425,K790,170,36935
3426,K791,149,26044
3047,K792,230,81130
3304,K793,288,44945
3427,K794,119,67334
3217,K795,268,32522
3012,K796,249,45581
3170,K797,198,79863
3211,K798,185,56397
3428,K799,146,42077
3381,K800,69,30636
3429,K801,165,65500
3430,K802,598,26661
3398,K803,206,28781
3431,K804,255,53984
3144,K805,280,63907
3432,K806,226.9,55760
3091,K807,368,46758
3196,K808,198,16358
3194,K809,258,57038
3433,K810,248,76273
3406,K811,68,38894
3434,K812,149,94677
3435,K813,248,96251
3436,K814,259,29673
3437,K815,180,96413
3410,K816,79.9,98100
3438,K817,1060,87504
3439,K818,200,96755
3414,K819,199,97684
3440,K820,58,67717
3441,K821,158,45773
3442,K822,1280,34208
3443,K823,188,62784
3045,K824,1880,22182
3444,K825,289,66813
3445,K826,268,32655
3446,K827,149,36455
3447,K828,388,49682
3448,K829,538,24246
3449,K830,49,93909
3001,K831,285,49420
3381,K832,78,51222
3042,K833,96,30685
3338,K834,278,23177
3450,K835,58,36602
3451,K836,180,84722
3452,K837,780,90988
3453,K838,69,12538
3454,L01,129,55672
3455,L02,188,85026
3456,L03,189,85647
3457,L04,106,34721
2969,L05,29.9,86041
2969,L06,38,98867
3458,L07,119.9,69797
3459,L08,258,39933
3459,L09,238,9840
3460,L10,149,83091
3461,L11,39.9,59177
3462,L12,59,12780
3462,L13,49,46836
3463,L14,128,55630
3464,L15,28,77624
3465,L16,59,34235
3466,L17,129.9,37084
3467,L18,40,52755
3468,L19,69,31221
3469,L20,49,85954
3470,L21,218,46003
3471,L22,289,23570
3472,L23,138,16907
3473,L24,389,16363
3474,L25,349,48133
3475,L26,159,77049
3476,L27,279,93576
3477,L28,99,60501
3075,L29,398,99386
3478,L30,425,53319
3479,L31,169,5823
3480,L32,158,39735
3481,L33,168,16555
3471,L34,289,64041
3482,L35,1280,99388
3483,L36,187,76788
3484,L37,388,12168
3485,L38,299,96861
3476,L39,276,43627
3071,L40,129,27684
3486,L41,249,18750
3487,L42,137,86110
3488,L43,298,30793
3489,L44,420,45436
3490,L45,359,61150
3491,L46,405,52835
3075,L47,398,60393
3492,L48,128,52136
3493,L49,149.9,61020
3494,L50,89,83987
3495,L51,189,54587
3496,L52,79,27238
3497,L53,35,31021
2969,L54,49,31899
3471,L55,349,63573
3471,L56,289,18077
3498,L57,197,1479
3499,L58,106,85041
3136,L59,389,96946
3500,L60,298,90470
3501,L61,219.99,33386
3502,L62,89,81893
3436,L63,379,9103
3474,L64,349,14638
3503,L65,139,92109
3370,L66,189.99,12893
3462,L67,39,98244
3462,L68,39,90059
3308,L69,269,89618
3476,L70,279,11218
3504,L71,158,51638
3503,L72,168,16462
3505,L73,55,38794
3104,L74,289,61975
3506,L75,349,61716
3507,L76,168,97278
3476,L77,278,28268
3508,L78,135,25039
3509,L79,69.8,32880
3473,L80,286,441
3510,L81,198,20588
3511,L82,769.99,88803
3512,L83,659,80761
3513,L84,192,37790
3446,L85,149,5396
3514,L86,279,18847
3515,L87,89,83767
3516,L88,85,89729
3517,L89,128,9135
3474,L90,349,33466
3518,L91,109,37806
3519,L92,568,79475
3520,L93,218,38547
3145,L94,288,38301
3521,L95,185,87472
3522,L96,259.99,87119
3523,L97,299,82726
3524,L98,89,74725
3525,L99,928,32669
3526,L100,168,30610
3527,L101,99,15544
3370,L102,219.99,13945
3199,L103,151.05,94457
3492,L104,138,81398
3528,L105,276,24064
3529,L106,72,91854
3471,L107,349,9379
3471,L108,349,12593
3476,L109,276,59918
3530,L110,258,1139
3531,L111,199,35486
3532,L112,138,98288
3500,L113,298,12965
3533,L114,129,95826
3291,L115,389,63179
3505,L116,39,24802
3063,L117,230,74449
3534,L118,138,39676
3535,L119,169,40405
3291,L120,329,10546
3536,L121,139,53999
3537,L122,158,98218
3538,L123,149,69873
3539,L124,258,48380
3540,L125,228,906
3541,L126,389,66914
3136,L127,289,36641
3542,L128,388.3,92476
3492,L129,158,54595
3511,L130,439.99,41568
3187,L131,299,98060
3543,L132,259.89,20233
3544,L133,169,12155
3545,L134,890,20810
3546,L135,99,31861
3547,L136,68,16663
3263,L137,568,55003
3548,L138,378,23230
3476,L139,276,99589
3549,L140,950,38184
3550,L141,128,28488
3551,L142,238,1556
3552,L143,89,75312
3553,L144,68,55207
3420,L145,188,34979
3554,L146,199,34372
3555,L147,125,10016
3498,L148,228,20822
3096,L149,379,51260
3530,L150,248,49266
3556,L151,169,28036
3554,L152,498,57457
3557,L153,279,29846
3492,L154,158,52708
3558,L155,135,84242
3559,L156,59,34026
3556,L157,149,81721
3378,L158,269,27273
3560,L159,79,79506
3471,L160,348,30528
3471,L161,298,39100
3561,L162,175,15316
3562,L163,249,77590
3563,L164,289,72046
3564,L165,85,21796
3263,L166,468,47854
3565,L167,168,92991
3566,L168,188,99945
3567,L169,269,31289
3568,L170,78,15420
3569,L171,208,37669
3570,L172,138,17976
3517,L173,158,58466
3571,L174,69,31155
3476,L175,279,25377
3572,L176,156.42,43900
3573,L177,109,21999
3574,L178,69,6496
3575,L179,169,99446
3576,L180,238,41694
3577,L181,520,22849
3578,L182,78,39306
3579,L183,169,92944
3580,L184,138,98332
3581,L185,238,17672
3536,L186,139,36603
3582,L187,299,67862
3583,L188,189,44384
3570,L189,138,64478
3436,L190,379,35872
3584,L191,135,50455
3585,L192,88,78267
3586,L193,35,98328
3587,L194,102,55696
3588,L195,199,32696
3197,L196,369.99,83401
3589,L197,188,16862
3590,L198,118,12306
3591,L199,228,89637
3529,L200,69,14391
3543,L201,269.29,44825
3592,L202,127.47,71258
3593,L203,188,23792
3096,L204,387,19763
3370,L205,199.99,12099
3594,L206,199,75358
3595,L207,159,16846
3596,L208,79,50725
3554,L209,98,19682
3522,L210,149.99,60958
3237,L211,338,90432
3597,L212,69,98585
3471,L213,299,57486
3471,L214,349,18196
3598,L215,69,43785
3211,L216,200,67909
3599,L217,199,58343
3234,L218,179,40435
3239,L219,168,71300
3600,L220,960,12939
3555,L221,137,79648
3601,L222,119.2,66508
3602,L223,168,37734
3603,L224,168,59226
3604,L225,189,24658
3536,L226,125,71088
3476,L227,390,31211
3605,L228,69,65214
3606,L229,188,19036
3550,L230,138,13258
3575,L231,219,58528
3607,L232,367,18304
3608,L233,139,97083
3609,L234,249,15245
3505,L235,65,78949
3610,L236,169,77899
3611,L237,149.9,40458
3612,L238,78,25395
3613,L239,65,5371
3614,L240,189,48591
3615,L241,69,68764
3616,L242,369,29674
3617,L243,158,93708
3618,L244,128,61122
3619,L245,99,76144
3620,L246,128,68177
3621,L247,59.9,60356
3622,L248,159,29498
3613,L249,78,31507
3623,L250,89,14421
3232,L251,69,59126
3624,L252,160,77864
3625,L253,439,36435
3626,L254,199.68,94688
3627,L255,59,79827
3628,L256,69,93428
3629,L257,78,9820
3238,L258,420,73637
3453,L259,98,39914
3630,L260,39,80496
3631,L261,77,73821
3632,L262,198,86879
3633,L263,155,91738
3634,L264,119,8139
3446,L265,179,59601
3635,L266,69,52574
3406,L267,138,40399
3636,L268,128,89306
3637,L269,69,28573
3498,L270,216.7,38535
3638,L271,179,81975
3639,L272,139,66843
3640,L273,128,73012
3607,L274,367,14854
3641,L275,79,94179
3642,L276,199,93274
3001,L277,298,90915
3471,L278,289,72848
3643,L279,230,21685
3644,L280,168,74477
3645,L281,139,43221
3511,L282,869.99,20845
3646,L283,168,93954
3647,L284,68,70937
3648,L285,1400,38117
3497,L286,39,67754
3531,L287,149,93545
3649,L288,148,77069
3650,L289,79.9,85798
3651,L290,116,59753
3652,L291,280,88280
3526,L292,198,35747
3653,L293,165,10285
3654,L294,69,49875
3655,L295,29,64365
3656,L296,269,49926
3657,L297,149,48204
3658,L298,149,60915
3659,L299,129,15102
3660,L300,155,50526
3596,L301,96,51829
3661,L302,128,90268
3662,L303,79,8641
3663,L304,155,67152
3664,L305,128,56829
3531,L306,149,77167
3665,L307,58,85851
3476,L308,276,80646
3666,L309,198,77003
3667,L310,68,46150
3668,L311,178,72126
3669,L312,68,89227
3670,L313,148,38732
3671,L314,145,23652
3672,L315,48.97,97731
3673,L316,235,42073
3674,L317,78,84354
3496,L318,79,33958
3675,L319,69.8,26556
3676,L320,158,88788
3677,L321,79,37114
3678,L322,169.99,70412
3511,L323,289.99,84247
3679,L324,69,1993
3680,L325,147.75,41842
3681,L326,169,93020
3682,L327,298,15502
3683,L328,169.99,37115
3187,L329,190,54572
3684,L330,119,53824
3606,L331,168,11858
3622,L332,79.9,17039
3588,L333,199,66529
3685,L334,139,37098
3686,L335,196,15449
3587,L336,99,85367
3370,L337,199.99,36922
3687,L338,249,24306
3688,L339,189,97848
3689,L340,239,65983
3536,L341,89,69080
3690,L342,199,42201
3691,L343,119,85299
3692,L344,238,1368
3693,L345,108,43828
3694,L346,499,25954
3695,L347,288,76197
3696,L348,59,70390
3697,L349,198,85143
3543,L350,276.27,78412
3698,L351,88,17530
3699,L352,59,23510
3476,L353,279,51760
3661,L354,128,73262
3700,L355,68,80324
3263,L356,298,45237
3701,L357,128,55
3702,L358,139,58417
3703,L359,118,14933
3704,L360,99,56484
3705,L361,348,52070
3706,L362,88,29127
3707,L363,55,82735
3370,L364,209.99,32678
3708,L365,79,70765
3709,L366,99,43872
3710,L367,89,88969
3711,L368,158,28334
3596,L369,89,18800
3712,L370,69,79684
3713,L371,99,29636
3714,L372,168,9616
3715,L373,249,55256
3716,L374,180,93733
3446,L375,169,6015
3717,L376,69,18573
3692,L377,239,67869
3718,L378,728,89639
3719,L379,258,10490
3720,L380,84.9,59100
3446,L381,169,47231
3561,L382,193,55385
3721,L383,69.9,51575
3658,L384,149,99088
3722,L385,179,29709
3723,L386,188,45290
3575,L387,169,37149
3692,L388,239,17580
3537,L389,168,29471
3522,L390,109.99,45677
3721,L391,69.9,20077
3724,L392,145,73991
3725,L393,285,88436
3726,L394,69,67622
3727,L395,168,44381
3728,L396,88,50390
3729,L397,89,10144
3730,L398,240,61901
3492,L399,178,39000
3731,L400,138,28838
3732,L401,119,91988
3733,L402,69,84385
3706,L403,79,39873
3734,L404,175,56085
3410,L405,119,8664
3735,L406,169,91461
3410,L407,129,15979
3575,L408,219,62080
3492,L409,168,8813
3736,L410,99,92494
3737,L411,129,26479
3660,L412,169,61825
3738,L413,89,2978
3679,L414,69,76064
3739,L415,59,73013
3740,L416,39.9,48579
3741,L417,340,44873
3187,L418,190,30597
3742,L419,439.99,15131
3743,L420,79,14702
3744,L421,129.9,79252
3745,L422,99,48261
3646,L423,168,79023
3746,L424,228,72227
3410,L425,129,24273
3446,L426,159,36215
3446,L427,129,71409
3410,L428,118,45611
3575,L429,209,46821
3747,L430,145,14021
3748,L431,129,66375
3749,L432,129,17517
3750,L433,119,68282
3751,L434,580,76422
3752,L435,128,89622
3753,L436,169,36020
3754,L437,69.9,58266
3755,L438,59,28289
3756,L439,189,7322
3757,L440,132.05,19647
3758,L441,135,3570
3759,L442,258,83550
3760,L443,95,99655
3741,L444,280,73665
3536,L445,129,51995
3761,L446,89,21743
3762,L447,128,43269
3574,L448,66,42098
3763,L449,158,71934
3764,L450,79,24304
3348,L451,118,81370
3765,L452,85,18074
3492,L453,148,3985
3766,L454,59,56502
3370,L455,209.99,36631
3767,L456,29.8,825
3492,L457,168,57980
3768,L458,129,33610
3769,L459,79,95039
3770,L460,159,22994
3771,L461,1210,16540
3515,L462,125,5910
3772,L463,59,55512
3773,L464,69,94524
3774,L465,59,29250
3509,L466,69.8,32688
3775,L467,68,67021
3776,L468,138,16577
3777,L469,58,92035
3778,L470,89.9,5558
3575,L471,159,61763
3779,L472,79,98983
3596,L473,85,9513
3143,L474,99.68,87900
3780,L475,69,27231
3716,L476,185,49161
3781,L477,109,43215
3782,L478,129,15881
3096,L479,389,63285
3783,L480,195,61998
3784,L481,79,62261
3697,L482,198,70772
3785,L483,539,68612
3786,L484,69,20822
3787,L485,132.8,65236
3788,L486,119,78705
3789,L487,39,26514
3790,L488,89.99,39254
3522,L489,139.99,88010
3791,L490,59,2595
3792,L491,69,47181
3385,L492,79.9,49609
3660,L493,129,66772
3793,L494,99,7688
3446,L495,129,14646
3794,L496,475,58021
3735,L497,145.5,67675
3795,L498,248,58652
3790,L499,69.99,82779
3796,L500,229,26027
3797,L501,1388,4256
3798,L502,139,24714
3799,L503,136,60207
3800,L504,69.9,95939
3801,L505,69.9,90846
3802,L506,139,58253
3370,L507,199.99,55040
3803,L508,65,93312
3804,L509,299,60569
3548,L510,368,51795
3754,L511,89.9,78293
3805,L512,88,59354
3806,L513,65,55716
3807,L514,89.9,76856
3808,L515,89,61460
3700,L516,78,11207
3809,L517,69.8,39157
3810,L518,118,69877
3811,L519,235,33136
3812,L520,129,90258
3813,L521,262,46692
3814,L522,98,92217
3815,L523,148,24198
3453,L524,98,56682
3816,L525,79,8443
3817,L526,109,83761
3818,L527,125,33306
3410,L528,128,31687
3819,L529,146,13139
3820,L530,119,26614
3821,L531,68,45114
3663,L532,175,55668
3822,L533,68,88096
3302,L534,298,77028
3823,L535,58,27766
3685,L536,159,86025
3824,L537,128,46257
3263,L538,288,39740
3574,L539,69,54849
3658,L540,149.9,55226
3492,L541,148,65338
3536,L542,98,64489
3753,L543,129,12775
3575,L544,179,95247
3529,L545,69,85970
3812,L546,129,73169
3825,L547,199.9,94609
3826,L548,199,17787
3827,L549,158,50291
3828,L550,148,87302
3829,L551,69,63717
3830,L552,298,48394
3096,L553,389,3101
3723,L554,188,93696
3831,L555,59,96060
3706,L556,69,22909
3832,L557,289,54935
3833,L558,78,66042
3834,L559,68,47421
3835,L560,148,57004
3836,L561,89,71548
3837,L562,69,64889
3838,L563,89,95299
3839,L564,59.9,97388
3840,L565,159,34709
3790,L566,79.99,52315
3841,L567,269.99,44403
3676,L568,148,92220
3790,L569,99.99,60686
3842,L570,59,95910
3503,L571,118,13192
3503,L572,179,61547
3843,L573,117.4,98794
3844,L574,199,50883
3845,L575,45,45375
3726,L576,79,88563
3573,L577,149,95254
3846,L578,59,39142
3847,L579,158,80518
3848,L580,89,95066
3446,L581,149,91011
3849,L582,149,38576
3850,L583,68,77189
3851,L584,138,20249
3852,L585,75.9,7811
3853,L586,68,75661
3854,L587,69,47692
3855,L588,98,68726
3856,L589,169,41855
3857,L590,58,78809
3858,L591,139,88772
3859,L592,39.9,13625
3860,L593,188,44662
3861,L594,69,26418
3587,L595,99,41922
3862,L596,355,38380
3575,L597,99,51153
3863,L598,89,87895
3476,L599,389,62427
3864,L600,239,19319
3865,L601,69,74028
3866,L602,258,42959
3867,L603,68.4,68022
3868,L604,49,47922
3869,L605,139,53027
3453,L606,128,79327
3870,L607,79,77175
3871,L608,29,69478
3872,L609,320,79503
3873,L610,39.8,2363
3874,L611,89,58197
3516,L612,75,72273
3875,L613,78,26680
3876,L614,189,14041
3877,L615,79,32332
3444,L616,358,32305
3878,L617,189,1571
3879,L618,329,33763
3880,L619,59.9,71075
3720,L620,84.9,66115
3881,L621,109,66216
3882,L622,29,84861
3847,L623,158,49551
3883,L624,78,89490
3884,L625,248,65278
3856,L626,229,52364
3885,L627,79,84994
3886,L628,89,3729
3887,L629,37,39029
3888,L630,69,84022
3889,L631,147,61594
3890,L632,59,52703
3891,L633,29,53456
3892,L634,58,27234
3838,L635,89,92157
3820,L636,129,42164
3893,L637,58,24279
3894,L638,218,51120
3895,L639,78,15590
3896,L640,149,56591
3897,L641,65,55870
3898,L642,29.9,19313
3446,L643,159,72554
3899,L644,178,95912
3900,L645,58,79757
3901,L646,389,10503
3505,L647,35,72724
3902,L648,89.99,131
3903,L649,189,18582
3836,L650,69,31804
3904,L651,79,93281
3905,L652,168,84287
3559,L653,55,70312
3906,L654,59,35193
3492,L655,138,58721
3907,L656,139,88462
3908,L657,74.8,86568
3909,L658,88,79959
3699,L659,69,65158
3910,L660,69.98,17816
3526,L661,198,55828
3492,L662,118,53727
3824,L663,119,90897
3911,L664,108,35871
3790,L665,89.99,16777
3912,L666,89,20995
3913,L667,189,87904
3914,L668,39.9,33592
3573,L669,199,40645
3915,L670,189,91794
3832,L671,259,30235
3916,L672,69,11912
3486,L673,199,73734
3917,L674,458,7936
3486,L675,249,74518
3713,L676,79.9,19942
3918,L677,185,30944
3853,L678,68,32964
3550,L679,178,3016
3919,L680,138.8,40379
3920,L681,99,52396
3921,L682,229,29945
3446,L683,159,83037
3544,L684,109,91040
3922,L685,158,84287
3616,L686,356,58574
3923,L687,78,78935
3924,L688,79,92889
3787,L689,132,35680
3486,L690,239,69000
3476,L691,279,81661
3691,L692,159,72198
3573,L693,159,78387
3925,L694,49,82429
3926,L695,249,87964
3509,L696,79,32885
3851,L697,138,2893
3927,L698,68,40494
3476,L699,388,36742
3313,L700,69,33424
3515,L701,78,67035
3928,L702,175,77502
3498,L703,217,6849
3445,L704,298,47315
3694,L705,539,71150
3492,L706,148,72414
3793,L707,83,11487
3929,L708,149,11686
3930,L709,178,98098
3813,L710,283,7660
3931,L711,138,98959
3932,L712,98,87736
3869,L713,168,9914
3933,L714,139,1157
3934,L715,188,24522
3935,L716,59.99,94874
3936,L717,99,56908
3937,L718,566,19250
3676,L719,148,51099
3492,L720,148,73389
3938,L721,149,6537
3939,L722,369,48949
3568,L723,69,40800
3940,L724,29,65079
3199,L725,122.55,12222
3941,L726,198,79590
3546,L727,99,39905
3942,L728,69,67323
3446,L729,129,78780
3943,L730,138,32028
3782,L731,189,15398
3944,L732,99,28895
3945,L733,115,84283
3946,L734,79,1
3699,L735,79,35425
3947,L736,99.9,71767
3550,L737,149,10097
3948,L738,39.2,6166
3949,L739,57.8,50265
3370,L740,209.99,56071
3950,L741,79,82628
3951,L742,128,70921
3476,L743,389,46180
3699,L744,118,40581
3313,L745,89,27144
3952,L746,139.9,93800
3486,L747,239,88246
3953,L748,266,19827
3954,L749,23.8,41690
3955,L750,139,13018
3956,L751,59,15099
3957,L752,437,32174
3958,L753,79,39178
3959,L754,29.98,77638
3543,L755,189,53332
3832,L756,258,41190
3798,L757,139,76555
3726,L758,69,54971
3960,L759,169,51590
3961,L760,148,19846
3492,L761,128,51785
3962,L762,109,93698
3963,L763,49.8,90979
3964,L764,38.98,82398
3699,L765,69,76904
3965,L766,288,39508
3847,L767,129,27296
3453,L768,128,5882
3313,L769,79,34508
3658,L770,165,41313
3966,L771,55,33422
3492,L772,158,10544
3967,L773,56,24433
3968,L774,168,66445
3575,L775,169,4184
3969,L776,69,74793
3660,L777,139,77080
3899,L778,168,5284
3970,L779,289,51847
3794,L780,399,68476
3971,L781,219,22414
3972,L782,55,2865
3973,L783,129,39421
3974,L784,99,39082
3975,L785,119,64624
3976,L786,75,67469
3548,L787,388,33564
3660,L788,219,43576
3496,L789,78.99,24675
3977,L790,79.99,17068
3978,L791,129,43445
3588,L792,209,74585
3685,L793,169,61883
3726,L794,69,22367
3511,L795,359.99,85504
3492,L796,158,11091
3492,L797,128,852
3588,L798,179,43364
